url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,categoria,title_real,texto,data_real
https://www.belfasttelegraph.co.uk/news/world-news/hundreds-missing-after-brazil-dam-bursts-37751313.html,https://amp.belfasttelegraph.co.uk/news/world-news/hundreds-missing-after-brazil-dam-bursts-37751313.html,Hundreds missing after Brazil dam bursts - BelfastTelegraph . co . uk,20190126T120000Z,https://www.belfasttelegraph.co.uk/news/world-news/article37751308.ece/ALTERNATES/h342/bpanews_6782648d-8d28-4c0f-99a6-87dd45833f84_1,belfasttelegraph.co.uk,English,United Kingdom,brumadinho,Hundreds missing after Brazil dam bursts,"Seven bodies have been recovered so far.

Damage after a dam collapsed near Brumadinho, Brazil (Leo Drumond/Nitro via AP)

At least seven people have died and around 200 remain missing after a mining dam collapsed in Brazil.

President Jair Bolsonaro described the collapse in the city of Brumadinho as a “tragedy”.

Seven bodies had been recovered by late on Friday, according to the governor’s office of Minas Gerais state. But it was feared the death toll would grow as rescue and recovery teams dug through feet of mud.

Fabio Schvartsman, CEO of mining company Vale, said he did not know what caused the collapse. About 300 employees were working when it happened. About 100 had been accounted for, and rescue efforts were under way to determine what had happened to the others.

“The principal victims were our own workers,” Mr Schvartsman told a news conference, adding that the restaurant where many ate “was buried by the mud at lunchtime”.

We need your consent to load this Social Media content. We use a number of different Social Media outlets to manage extra content that can set cookies on your device and collect data about your activity. Please review your details and accept them to load the content

After the dam collapsed in the afternoon, parts of Brumadinho were evacuated, and firefighters rescued people by helicopter and ground vehicles. Local television channel TV Record showed a helicopter hovering inches off the ground as it pulled people covered in mud out of the waste.

Photos showed rooftops poking above an extensive field of the mud, which also cut off roads. The flow of waste reached the nearby community of Vila Ferteco and a Vale administrative office, where employees were present.

A collapsed bridge near Brumadinho, Brazil (Bruno Correia/Nitro via AP)

“I’ve never seen anything like it,” said Josiele Rosa Silva Tomas, president of Brumadinho residents association. “It was horrible… the amount of mud that took over.”

Ms Silva Tomas said she was awaiting news of her cousin, and many she knew were trying to get news of loved ones.

Another dam administered by Vale and Australian mining company BHP Billiton collapsed in 2015 in the city of Mariana in Minas Gerais state, resulting in 19 deaths and forcing hundreds from their homes.

Considered the worst environmental disaster in Brazilian history, it left 250,000 people without drinking water and killed thousands of fish. An estimated 60 million cubic meters of waste flooded rivers and eventually flowed into the Atlantic Ocean.

A cut-off road near Brumadinho (Leo Drumond/Nitro via AP)

Mr Schvartsman said what happened on Friday was “a human tragedy much larger than the tragedy of Mariana, but probably the environmental damage will be less”.

The state fire department said about 200 people were missing. The Minas Gerais governor’s office said 150 were missing.

Mr Bolsonaro, who assumed office on January 1, said he lamented the accident and sent three cabinet ministers to the area.

“We will take all the possible steps to minimise the suffering of families and victims,” Mr Bolsonaro said.

Mr Bolsonaro planned to tour the area by helicopter on Saturday. The far-right leader campaigned on promises to jump-start Brazil’s economy, in part by deregulating mining and other industries.

Environmental groups and activists said the latest spill underscored a lack of regulation.

Flooding triggered by the dam collapse (Bruno Correia/Nitro via AP)

The latest spill “is a sad consequence of the lessons not learned by the Brazilian government and the mining companies responsible for the tragedy with Samarco dam, in Mariana, also controlled by Vale,” Greenpeace said in a statement.

“History repeats itself,” tweeted Marina Silva, a former environmental minister and three-time presidential candidate. “It’s unacceptable that government and mining companies haven’t learned anything.”

The rivers of mining waste raised fears of widespread contamination.

According to Vale’s website, the mine waste, often called tailings, is composed mostly of sand and is non-toxic. However, a UN report found that the waste from the 2015 disaster “contained high levels of toxic heavy metals.”

Vale is Brazil’s largest mining company. Two hours after the accident, its stock fell 10% on the New York Stock Exchange.

Just before midnight Saturday, firefighters put out a list of 187 people who had been rescued throughout the afternoon.

Of the 427 workers who were on hand when the dam collapsed, 279 had been accounted for, Vale said in a statement.

More than 100 firefighters were on the scene and another 200 were expected to arrive Saturday.",
https://www.reuters.com/article/us-brazil-vale-disaster/vale-tailings-dam-breaks-in-brazil-no-victims-reported-idUSKCN1PJ1WT,https://mobile.reuters.com/article/amp/idUSKCN1PJ1WT,"Vale tailings dam breaks in Brazil , no victims reported",20190125T174500Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States,brumadinho,,,
https://uk.reuters.com/article/us-brazil-vale-disaster/vale-tailings-dam-breaks-in-brazil-no-victims-reported-idUKKCN1PJ1WT,https://uk.mobile.reuters.com/article/amp/idUKKCN1PJ1WT,"Vale tailings dam breaks in Brazil , no victims reported",20190125T180000Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,uk.reuters.com,English,United States,brumadinho,,,
https://in.reuters.com/article/brazil-vale-disaster/vale-tailings-dam-breaks-in-brazil-no-victims-reported-idINKCN1PJ21B,https://in.mobile.reuters.com/article/amp/idINKCN1PJ21B,"Vale tailings dam breaks in Brazil , no victims reported",20190125T181500Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,in.reuters.com,English,United States,brumadinho,,,
https://www.independent.ie/world-news/up-to-300-people-missing-after-brazilian-dam-bursts-37751623.html,https://amp.independent.ie/world-news/up-to-300-people-missing-after-brazilian-dam-bursts-37751623.html,Up to 300 people missing after Brazilian dam bursts,20190126T150000Z,https://www.independent.ie/world-news/article37751617.ece/ALTERNATES/h342/ipanews_01594b82-9645-45c8-ab9a-7ce1d765178b_1,independent.ie,English,Ireland,brumadinho,Up to 300 people missing after Brazilian dam bursts,Asking for a friend: ‘My friend’s new husband liked my profile on a dating app but has convinced her it’s innocent. I’m terrified she’s falling for his gaslighting – what can I do?’,
https://indianexpress.com/article/world/brazil-seven-bodies-found-after-dam-burst-at-iron-ore-mine-hundreds-missing-5556091/,https://indianexpress.com/article/world/brazil-seven-bodies-found-after-dam-burst-at-iron-ore-mine-hundreds-missing-5556091/lite/,"Brazil : Seven bodies found after dam burst at iron ore mine , hundreds missing",20190126T090000Z,https://images.indianexpress.com/2019/01/brazil-disaster-reuters.jpg,indianexpress.com,English,India,brumadinho,"Brazil: Seven bodies found after dam burst at iron ore mine, hundreds missing","Brazilian rescuers were searching for some 200 missing people after a tailings dam burst on Friday at an iron ore mine owned by Vale SA, with seven bodies recovered but the death toll expected to rise sharply.

Avimar de Melo Barcelos, the mayor of the town of Brumadinho where the dam burst in Brazil’s mining hub of Minas Gerais state, said seven bodies had been recovered by nightfall.

However, Vale Chief Executive Fabio Schvartsman said only one-third of the roughly 300 workers at the site of the disaster had been accounted for. He said a torrent of sludge tore through the mine’s offices, including a cafeteria during lunchtime.

US-listed shares of Vale tumbled as much as 10 per cent after the incident, the second major disaster at a Brazilian tailings dam involving Vale in just over three years.

Both hit Minas Gerais, which is still recovering from the collapse of a larger dam in November 2015 that killed 19 people. That dam, owned by a joint venture between Vale and BHP Billiton called Samarco Mineracao SA, buried a nearby village and devastated a major river with toxic waste in Brazil’s worst environmental disaster.

Residents are seen in an area next to a dam owned by Brazilian miner Vale SA that burst, in Brumadinho, Brazil. (Source: REUTERS/Washington Alves) Residents are seen in an area next to a dam owned by Brazilian miner Vale SA that burst, in Brumadinho, Brazil. (Source: REUTERS/Washington Alves)

Operations at Samarco remain halted over legal disputes relating to damages even after the companies settled a $5.28 billion civil lawsuit last year.

Schvartsman said the dam that burst on Friday at the Feijao iron mine was being decommissioned and had a capacity of 12 million cubic meters – a fraction of the roughly 60 million cubic meters of toxic waste released by the Samarco dam break.

Story continues below this ad

“The environmental impact should be much less, but the human tragedy is horrible,” he told journalists at Vale’s offices in Rio de Janeiro. He said equipment had shown the dam was stable on Jan. 10 and it was too soon to say why it collapsed.

Fire brigade spokesman Lieutenant Pedro Aihara said the torrent of mud stopped just short of the local Paraopeba river, a tributary of Brazil’s longest river, the Sao Francisco.

“Our main worry now is to quickly find out where the missing people are,” Aihara said on GloboNews cable television channel. Scores of people were trapped in nearby areas flooded by the river of sludge released by the dam failure.

Helicopters plucked people covered in mud from the disaster area, including a woman with a fractured hip who was among eight injured people taken to hospital, officials said.

Story continues below this ad

The Feijao mine is one of four in Vale’s Paraoeba complex, which includes two processing plants and produced 26 million tonnes of iron ore in 2017, or about 7 per cent of Vale’s total output, according to information on the company’s website.

Feijao alone produced 7.8 million tonnes of ore in 2017.",2019-01-26 13:56:01+05:30
https://www.reuters.com/article/us-vale-sa-disaster/brazil-halts-work-at-vale-mine-with-hundreds-missing-after-dam-burst-idUSKCN1PK07L,https://mobile.reuters.com/article/amp/idUSKCN1PK07L,Brazil halts work at Vale mine with hundreds missing after dam burst,20190126T171500Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20190126&t=2&i=1350038498&r=LYNXNPEF0P06R,reuters.com,English,United States,brumadinho,,,
https://uk.reuters.com/article/us-vale-sa-disaster/brazil-halts-work-at-vale-mine-with-hundreds-missing-after-dam-burst-idUKKCN1PK07L,https://uk.mobile.reuters.com/article/amp/idUKKCN1PK07L,Brazil halts work at Vale mine with hundreds missing after dam burst,20190126T180000Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20190126&t=2&i=1350038498&r=LYNXNPEF0P06R,uk.reuters.com,English,United States,brumadinho,,,
https://uk.reuters.com/article/uk-vale-sa-disaster/brazil-halts-work-at-vale-mine-with-hundreds-missing-after-dam-burst-idUKKCN1PK07Q,https://uk.mobile.reuters.com/article/amp/idUKKCN1PK07Q,Brazil halts work at Vale mine with hundreds missing after dam burst,20190126T190000Z,https://s1.reutersmedia.net/resources/r/?m=02&d=20190126&t=2&i=1349983253&r=LYNXNPEF0P070,uk.reuters.com,English,United States,brumadinho,,,
https://in.reuters.com/article/us-vale-sa-disaster/brazil-halts-work-at-vale-mine-with-hundreds-missing-after-dam-burst-idINKCN1PK07L,https://in.mobile.reuters.com/article/amp/idINKCN1PK07L,Brazil halts work at Vale mine with hundreds missing after dam burst,20190126T184500Z,https://s4.reutersmedia.net/resources/r/?m=02&d=20190126&t=2&i=1350038498&r=LYNXNPEF0P06R,in.reuters.com,English,United States,brumadinho,,,
https://www.geo.tv/latest/226308-seven-bodies-found-after-dam-burst-at-brazil-mine-hundreds-missing,https://www.geo.tv/amp/226308,"Seven bodies found after dam burst at Brazil mine , hundreds missing",20190126T020000Z,https://www.geo.tv/assets/uploads/updates/2019-01-26/226308_054621_updates.jpg,geo.tv,English,Pakistan,brumadinho,"Seven bodies found after dam burst at Brazil mine, hundreds missing","Aerial view of destroyed facilities after the collapse of a dam, which belonged to Brazil's giant mining company Vale, near the town of Brumadinho, Brazil, January 25, 2019. AFP/Douglas Magno

BRASILIA/RIO DE JANEIRO: Brazilian rescuers were searching for some 200 missing people after a tailings dam burst on Friday at an iron ore mine owned by Vale SA, with seven bodies recovered but the death toll expected to rise sharply.



Avimar de Melo Barcelos, the mayor of the town of Brumadinho where the dam burst in Brazil’s mining hub of Minas Gerais state, said seven bodies had been recovered by nightfall.

However, Vale Chief Executive Fabio Schvartsman said only one-third of the roughly 300 workers at the site of the disaster had been accounted for. He said a torrent of sludge tore through the mine’s offices, including a cafeteria during lunchtime.

US-listed shares of Vale tumbled as much as 10 percent after the incident, the second major disaster at a Brazilian tailings dam involving Vale in just over three years.

Both hit Minas Gerais, which is still recovering from the collapse of a larger dam in November 2015 that killed 19 people. That dam, owned by a joint venture between Vale and BHP Billiton called Samarco Mineracao SA, buried a nearby village and devastated a major river with toxic waste in Brazil’s worst environmental disaster.

Operations at Samarco remain halted over legal disputes relating to damages even after the companies settled a $5.28 billion civil lawsuit last year.

Schvartsman said the dam that burst on Friday at the Feijao iron mine was being decommissioned and had a capacity of 12 million cubic meters — a fraction of the roughly 60 million cubic meters of toxic waste released by the Samarco dam break.

“The environmental impact should be much less, but the human tragedy is horrible,” he told journalists at Vale’s offices in Rio de Janeiro. He said equipment had shown the dam was stable on January 10 and it was too soon to say why it collapsed.

Aerial view of a fallen bridge after the collapse of a dam, which belonged to Brazil's giant mining company Vale, near the town of Brumadinho, Brazil, January 25, 2019. AFP/Douglas Magno

Fire brigade spokesperson Lieutenant Pedro Aihara said the torrent of mud stopped just short of the local Paraopeba river, a tributary of Brazil’s longest river, the Sao Francisco.



“Our main worry now is to quickly find out where the missing people are,” Aihara said on GloboNews cable television channel. Scores of people were trapped in nearby areas flooded by the river of sludge released by the dam failure.

Helicopters plucked people covered in mud from the disaster area, including a woman with a fractured hip who was among eight injured people taken to the hospital, officials said.

The Feijao mine is one of four in Vale’s Paraoeba complex, which includes two processing plants and produced 26 million tonnes of iron ore in 2017, or about 7 percent of Vale’s total output, according to information on the company’s website.

Feijao alone produced 7.8 million tonnes of ore in 2017.",2019-01-26 05:37:20+05:00
https://www.business-standard.com/article/news-ani/brazil-dam-collapse-death-toll-mounts-to-50-119012700020_1.html,https://wap.business-standard.com/article-amp/news-ani/brazil-dam-collapse-death-toll-mounts-to-50-119012700020_1.html,Brazil dam collapse : Death toll mounts to 50,20190126T230000Z,https://bsmedia.business-standard.com/_media/bs/img/article/default/1190127/full-119012700020.jpg,business-standard.com,English,India,brumadinho,Brazil dam collapse: Death toll mounts to 50,,2019-01-27 02:54:36+05:30
https://abcnews.go.com/International/11-dead-300-feared-missing-dam-collapse-brazil/story?id=60630590,https://abcnews.go.com/amp/International/11-dead-300-feared-missing-dam-collapse-brazil/story?id=60630590,"11 dead , up to 300 feared missing after dam collapse",20190126T191500Z,https://s.abcnews.com/images/International/brazil-dam-collapse-11-rtr-jc-190125_hpMain_16x9_992.jpg,abcnews.go.com,English,United States,brumadinho,"60 dead, nearly 300 missing after dam collapse in Brazil","An aerial view shows a partially destroyed house after a dam collapsed in Brumadinho, Brazil, Saturday, Jan. 26, 2019.

An aerial view shows a partially destroyed house after a dam collapsed in Brumadinho, Brazil, Saturday, Jan. 26, 2019.

An aerial view shows a partially destroyed house after a dam collapsed in Brumadinho, Brazil, Saturday, Jan. 26, 2019.

An aerial view shows a partially destroyed house after a dam collapsed in Brumadinho, Brazil, Saturday, Jan. 26, 2019.

At least 60 people are dead and at least 292 people have been reported missing after a dam collapsed in Brazil on Friday.

Eight of the 58 bodies have been identified, a spokesperson for the southeastern state of Minas Gerais said Sunday. There are still 305 people missing as a torrent of water and mud slammed into Brumadinho, in southeastern Brazil.

More than 260 Vale mining company employees are among the missing, a spokesperson said on Saturday. It's unclear how many have since been rescued. Vale, the company that operates the dam, is the country's largest mining company, according to The Associated Press. Vale employees were eating lunch on Friday afternoon when the dam collapsed.

Rescuers search for victims after the collapse of a dam, which belonged to Brazil's giant mining company Vale, near the town of Brumadinho in southeastern Brazil, Jan. 25, 2019. Douglas Magno/AFP/Getty Images

An aerial view shows destroyed vehicles and wagons after a dam collapsed in Brumadinho, Brazil, Saturday, Jan. 26, 2019. AP

A spokesperson for firefighters in Brazil’s Minas Gerais state said Monday that 192 people have been rescued so far. Twenty-three people have been hospitalized, a spokesperson said.

Cattle are covered by mining debris after a mine collapsed near Brumadinho, Brazil, Friday, Jan. 25, 2019. Leo Drumond/Nitro via AP

Men walk near damage caused by the breakage of a dam containing mineral waste from Vale, the world's largest iron producer, in Brumadinho, municipality of Minas Gerais, Brazil, Jan. 25, 2019. Paulo Fonseca/EPA via Shutterstock

Rescuers have been digging through mud to find survivors.

""Part of the Vila Ferteco community has also been affected,"" the mining company said in a statement. ""Rescue and care of the wounded is being carried out on site by the Fire Department and Civil Defense. There is still no confirmation as to the cause of the accident.

""The top priority of the company right now is to support the rescue efforts and to help preserve and protect the lives of direct employees, third-party employees and local communities,"" the statement added.

A helicopter flies over an area where a dam owned by Brazilian miner Vale SA burst, in Brumadinho, Brazil, Jan. 25, 2019. Washington Alves/Reuters

A road is blocked after a dam collapsed near Brumadinho, Brazil, Jan. 25, 2019. Leo Drumond/Nitro via AP

Nineteen people were killed when the village of Bento Rodrigues, also in Minas Gerais, was destroyed when a dam owned by Samarco, a joint venture by Vale and another Brazilian company, collapsed in November 2015. In the wake of that collapse, Samarco has provided $4.4 billion in compensation to the region over the past three years, according to Vale's annual report.

ABC News' Julia Jacobo and Meghan Keneally contributed to this report.",
https://au.news.yahoo.com/200-missing-brazil-dam-burst-192439507--spt.html,https://au.news.yahoo.com/amphtml/200-missing-brazil-dam-burst-192439507--spt.html,About 200 missing in Brazil dam burst,20190125T201500Z,,au.news.yahoo.com,English,United States,brumadinho,,,
https://in.reuters.com/article/brazil-vale-disaster/brazilians-evacuated-as-miner-vales-dam-breaks-releases-sludge-idINKCN1PJ21B,https://in.mobile.reuters.com/article/amp/idINKCN1PJ21B,"Brazilians evacuated as miner Vale dam breaks , releases sludge",20190125T173000Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,in.reuters.com,English,United States,brumadinho,,,
https://www.reuters.com/article/us-brazil-vale-disaster/brazilians-evacuated-as-miner-vales-dam-breaks-releases-sludge-idUSKCN1PJ1WT,https://mobile.reuters.com/article/amp/idUSKCN1PJ1WT,"Brazilians evacuated as miner Vale dam breaks , releases sludge",20190125T170000Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States,brumadinho,,,
https://uk.reuters.com/article/uk-brazil-vale-disaster/brazilians-evacuated-as-miner-vales-dam-breaks-releases-sludge-idUKKCN1PJ1XF,https://uk.mobile.reuters.com/article/amp/idUKKCN1PJ1XF,"Brazilians evacuated as miner Vale dam breaks , releases sludge",20190125T170000Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,uk.reuters.com,English,United States,brumadinho,,,
https://www.oann.com/hundreds-missing-in-brazil-after-vale-tailings-dam-breaks-area-evacuated/,,"Seven bodies found after dam burst at Brazil mine , hundreds missing",20190126T003000Z,,oann.com,English,United States,brumadinho,,,
https://www.independent.ie/world-news/hundreds-missing-after-brazil-dam-bursts-37751307.html,https://amp.independent.ie/world-news/hundreds-missing-after-brazil-dam-bursts-37751307.html,Hundreds missing after Brazil dam bursts,20190126T101500Z,https://www.independent.ie/world-news/article37751302.ece/ALTERNATES/h342/ipanews_6782648d-8d28-4c0f-99a6-87dd45833f84_1,independent.ie,English,Ireland,brumadinho,Hundreds missing after Brazil dam bursts,"Seven bodies have been recovered so far.

Damage after a dam collapsed near Brumadinho, Brazil (Leo Drumond/Nitro via AP)

By Anna Jean Kaiser and Marcelo Silva de Sousa, Associated Press

By Anna Jean Kaiser and Marcelo Silva de Sousa, Associated Press

At least seven people have died and around 200 remain missing after a mining dam collapsed in Brazil.

President Jair Bolsonaro described the collapse in the city of Brumadinho as a “tragedy”.

Seven bodies had been recovered by late on Friday, according to the governor’s office of Minas Gerais state. But it was feared the death toll would grow as rescue and recovery teams dug through feet of mud.

Fabio Schvartsman, CEO of mining company Vale, said he did not know what caused the collapse. About 300 employees were working when it happened. About 100 had been accounted for, and rescue efforts were under way to determine what had happened to the others.

“The principal victims were our own workers,” Mr Schvartsman told a news conference, adding that the restaurant where many ate “was buried by the mud at lunchtime”.

We need your consent to load this Social Media content. We use a number of different Social Media outlets to manage extra content that can set cookies on your device and collect data about your activity. Please review your details and accept them to load the content

After the dam collapsed in the afternoon, parts of Brumadinho were evacuated, and firefighters rescued people by helicopter and ground vehicles. Local television channel TV Record showed a helicopter hovering inches off the ground as it pulled people covered in mud out of the waste.

Photos showed rooftops poking above an extensive field of the mud, which also cut off roads. The flow of waste reached the nearby community of Vila Ferteco and a Vale administrative office, where employees were present.

A collapsed bridge near Brumadinho, Brazil (Bruno Correia/Nitro via AP)

“I’ve never seen anything like it,” said Josiele Rosa Silva Tomas, president of Brumadinho residents association. “It was horrible… the amount of mud that took over.”

Ms Silva Tomas said she was awaiting news of her cousin, and many she knew were trying to get news of loved ones.

Another dam administered by Vale and Australian mining company BHP Billiton collapsed in 2015 in the city of Mariana in Minas Gerais state, resulting in 19 deaths and forcing hundreds from their homes.

Considered the worst environmental disaster in Brazilian history, it left 250,000 people without drinking water and killed thousands of fish. An estimated 60 million cubic meters of waste flooded rivers and eventually flowed into the Atlantic Ocean.

A cut-off road near Brumadinho (Leo Drumond/Nitro via AP)

Mr Schvartsman said what happened on Friday was “a human tragedy much larger than the tragedy of Mariana, but probably the environmental damage will be less”.

The state fire department said about 200 people were missing. The Minas Gerais governor’s office said 150 were missing.

Mr Bolsonaro, who assumed office on January 1, said he lamented the accident and sent three cabinet ministers to the area.

“We will take all the possible steps to minimise the suffering of families and victims,” Mr Bolsonaro said.

Mr Bolsonaro planned to tour the area by helicopter on Saturday. The far-right leader campaigned on promises to jump-start Brazil’s economy, in part by deregulating mining and other industries.

Environmental groups and activists said the latest spill underscored a lack of regulation.

Flooding triggered by the dam collapse (Bruno Correia/Nitro via AP)

The latest spill “is a sad consequence of the lessons not learned by the Brazilian government and the mining companies responsible for the tragedy with Samarco dam, in Mariana, also controlled by Vale,” Greenpeace said in a statement.

“History repeats itself,” tweeted Marina Silva, a former environmental minister and three-time presidential candidate. “It’s unacceptable that government and mining companies haven’t learned anything.”

The rivers of mining waste raised fears of widespread contamination.

According to Vale’s website, the mine waste, often called tailings, is composed mostly of sand and is non-toxic. However, a UN report found that the waste from the 2015 disaster “contained high levels of toxic heavy metals.”

Vale is Brazil’s largest mining company. Two hours after the accident, its stock fell 10% on the New York Stock Exchange.

Just before midnight Saturday, firefighters put out a list of 187 people who had been rescued throughout the afternoon.

Of the 427 workers who were on hand when the dam collapsed, 279 had been accounted for, Vale said in a statement.

More than 100 firefighters were on the scene and another 200 were expected to arrive Saturday.",
https://article.wn.com/view/2019/01/25/as_many_as_200_missing_after_collapse_of_brazilian_mining_da/,,As Many As 200 Missing After Brazilian Mining Dam Collapse,20190125T211500Z,https://cdn8.wn.com/o25/ph/img/dd/8a/24a7f0ad7d372c63446099a704fe-grande.jpg,article.wn.com,English,United States,brumadinho,As Many As 200 Missing After Brazilian Mining Dam Collapse,"A mining dam has collapsed in Brazil, causing a sea of sludge to spread to rural areas of the country's southeastern state of Minas Gerais, BBC News reports.

As many as 200 people are missing, the fire brigade says, although there have been no confirmed fatalities.

Rescue teams were dispatched, and officials said a number of residents close to the dam had been evacuated.

The dam and Feijão iron ore mine are owned by Brazil's largest mining company, Vale.

Vale and local authorities said on Friday that leaked tailings from the Corrego de Feijão mine had spread into the nearby community Vila Forteco, close to the city of Brumadinho.

Footage broadcast on local television showed the mudflow sweeping over roads and destroying buildings in its path.

Inhotim, Brazil's main contemporary arts center, is in Brumadinho, but is not believed to have been affected.

A government spokesperson said Brazil's environment minister, Ricardo Salles, was travelling to the scene.

President Jair Bolsonaro will visit the region on Saturday.

The incident comes four years after another dam – owned by Vale and BHP Billiton – burst in Minas Gerais, killing 19 people.

It is considered Brazil's worst environmental disaster.

WN.com, Jim Berrie",2019-01-25 00:00:00
https://www.msn.com/en-us/news/world/brazil-dam-collapses-200-missing-deaths-feared/ar-BBSJBdM,,"Brazil dam collapses : 200 missing , deaths feared",20190125T214500Z,,msn.com,English,United States,brumadinho,MSN,,
https://www.inform.kz/en/at-least-7-killed-150-missing-in-dam-collapse-in-brazil_a3491960,,"At least 7 killed , 150 missing in dam collapse in Brazil",20190126T051500Z,https://www.inform.kz/fotoarticles/20190126105119.jpg,inform.kz,English,Kazakhstan,brumadinho,"At least 7 killed, 150 missing in dam collapse in Brazil","The identities of the victims were not disclosed. Some 100 people who were isolated were also rescued, local authorities said.

According to Vale, out of its 427 workers at the site, about 150 workers are still uncounted for, Xinhua reports.

However, the total number of the missing could be higher, as local residents may be affected by the incident, too.

The dam collapsed Friday afternoon in Brumadinho Municipality and caused a mudslide, which destroyed Vale's offices and a residential area.

Some 100 firefighters and civil rescuers are working at the site. Another 200 are expected to reach the Brumadinho region in the early hours of Saturday.

At a press conference on Friday evening, Vale CEO Fabio Schvartsman said that the number of victims from the dam collapse was ""terrible."" He said he was ""shaken"" by the incident and committed to taking all necessary measures to find out what happened.

According to him, the dam was inactive and all reports attested that it was safe.

""It is important that we state that this is an inactive dam. It was not operational for over three years and was in the process of being decommissioned,"" he said.

A second dam overflowed but did not burst, Vale said. Hours later, the mudslide reached the nearby Paraopeba River.

State authorities decided to suspend the collection of water from the Paraopeba River as a precaution, though Vale said there is a minimum chance of contamination.",
https://www.bournemouthecho.co.uk/news/national/17387545.up-to-300-people-missing-after-brazilian-dam-bursts/,,Up to 300 people missing after Brazilian dam bursts,20190126T151500Z,https://www.bournemouthecho.co.uk/resources/images/9336842/,bournemouthecho.co.uk,English,United Kingdom,brumadinho,Up to 300 people missing after Brazilian dam bursts,"As a subscriber, you are shown 80% less display advertising when reading our articles.

Those ads you do see are predominantly from local businesses promoting local services.

These adverts enable local businesses to get in front of their target audience – the local community.

It is important that we continue to promote these adverts as our local businesses need as much support as possible during these challenging times.",2019-01-26 14:27:13+00:00
https://www.eveningexpress.co.uk/news/world/up-to-300-people-missing-after-brazilian-dam-bursts/,https://www.eveningexpress.co.uk/news/world/up-to-300-people-missing-after-brazilian-dam-bursts/amp/,Up to 300 people missing after Brazilian dam bursts,20190126T173000Z,https://wpcluster.dctdigital.com/eveningexpress/wp-content/uploads/sites/54/2019/01/2.40826484-1.jpg,eveningexpress.co.uk,English,United Kingdom,brumadinho,,,
https://www.thecourier.co.uk/news/uk-world/816001/up-to-300-people-missing-after-brazilian-dam-bursts/,https://www.thecourier.co.uk/news/uk-world/816001/up-to-300-people-missing-after-brazilian-dam-bursts/amp/,Up to 300 people missing after Brazilian dam bursts,20190126T173000Z,https://wpcluster.dctdigital.com/thecourier/wp-content/uploads/sites/54/2019/01/2.40826484-1.jpg,thecourier.co.uk,English,United Kingdom,brumadinho,,,
